address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url
2834 Mount Pleasant St,Saint Louis,63111.0,Single Family Residential,June-5-2026,120000,2394.0,False,50.12531328320802,3.0,2.0,2025.0,4591.0,,38.57237,-90.2360052,https://www.redfin.com/MO/Saint-Louis/2834-Mount-Pleasant-St-63111/home/62739023
2339 Sulphur Ave,Saint Louis,63139.0,Single Family Residential,June-5-2026,334900,1340.0,False,249.92537313432837,3.0,2.0,1897.0,5758.0,,38.6142225,-90.2891065,https://www.redfin.com/MO/Saint-Louis/2339-Sulphur-Ave-63139/home/93741606
1523 Graham,Saint Louis,63139.0,Single Family Residential,June-5-2026,199900,779.0,False,256.6110397946085,2.0,1.0,1957.0,3441.0,,38.622721,-90.2918958,https://www.redfin.com/MO/Saint-Louis/1523-Graham-St-63139/home/93761909
7121 Leona St,Saint Louis,63116.0,Single Family Residential,June-5-2026,200000,864.0,False,231.4814814814815,2.0,1.0,1950.0,5405.0,,38.5621338,-90.2754877,https://www.redfin.com/MO/Saint-Louis/7121-Leona-St-63116/home/93784106
1615 Veronica Ave,Saint Louis,63147.0,Single Family Residential,June-5-2026,60000,1248.0,False,48.07692307692308,4.0,1.5,1950.0,5501.0,,38.7189116,-90.2435982,https://www.redfin.com/MO/Saint-Louis/1615-Veronica-Ave-63147/home/93731838
3025 Mount Pleasant St,Saint Louis,63111.0,Single Family Residential,June-5-2026,130000,1462.0,False,88.91928864569084,3.0,2.0,1952.0,6499.0,,38.5730894,-90.2387926,https://www.redfin.com/MO/Saint-Louis/3025-Mount-Pleasant-St-63111/home/93706256
8111 Southpark Ct,Saint Louis,63125.0,Single Family Residential,June-4-2026,174900,1400.0,False,124.92857142857143,3.0,2.0,1962.0,4416.0,,38.5506485,-90.2741418,https://www.redfin.com/MO/Saint-Louis/8111-Southpark-Ct-63125/home/93785118
3829 Burgen Ave,Saint Louis,63116.0,Single Family Residential,June-4-2026,220000,1200.0,False,183.33333333333334,2.0,1.0,1932.0,3327.0,,38.5705239,-90.2604468,https://www.redfin.com/MO/Saint-Louis/3829-Burgen-Ave-63116/home/93781505
3215 Jasper Park,Saint Louis,63139.0,Single Family Residential,June-4-2026,450000,1952.0,False,230.5327868852459,3.0,2.5,2022.0,3349.0,,38.603568,-90.2853711,https://www.redfin.com/MO/Saint-Louis/3215-Jasper-Park-63139/home/93742960
7300 Vermont Ave,Saint Louis,63111.0,Single Family Residential,June-4-2026,199900,992.0,False,201.51209677419354,2.0,1.5,1893.0,7000.0,,38.5528711,-90.2599108,https://www.redfin.com/MO/Saint-Louis/7300-Vermont-Ave-63111/home/62725111
4533 Ray Ave,Saint Louis,63116.0,Single Family Residential,June-4-2026,229900,1000.0,False,229.9,3.0,1.5,1909.0,3449.0,,38.5830564,-90.2594791,https://www.redfin.com/MO/Saint-Louis/4533-Ray-Ave-63116/home/93756010
2828 59th St,Saint Louis,63139.0,Single Family Residential,June-4-2026,219900,1564.0,False,140.6010230179028,2.0,1.0,1896.0,4460.0,,38.6082889,-90.2867775,https://www.redfin.com/MO/Saint-Louis/2828-59th-St-63139/home/93726749
2217 Keokuk St,Saint Louis,63118.0,Single Family Residential,June-4-2026,219000,1840.0,False,119.02173913043478,3.0,2.5,1906.0,3223.0,,38.5843182,-90.2257214,https://www.redfin.com/MO/Saint-Louis/2217-Keokuk-St-63118/home/93696829
5425 Bates St,Saint Louis,63116.0,Single Family Residential,June-4-2026,185000,914.0,False,202.4070021881838,2.0,1.0,1922.0,3781.0,,38.5789772,-90.2725455,https://www.redfin.com/MO/Saint-Louis/5425-Bates-St-63116/home/93767474
2225 Richert Pl,Saint Louis,63143.0,Single Family Residential,June-4-2026,185000,768.0,False,240.88541666666666,1.0,1.0,1926.0,3720.0,,38.6174232,-90.3103083,https://www.redfin.com/MO/Saint-Louis/2225-Richert-Pl-63143/home/93741480
7122 Piccadilly Ave,Saint Louis,63143.0,Single Family Residential,June-4-2026,235000,1170.0,False,200.85470085470087,2.0,1.5,1909.0,5632.0,,38.6033918,-90.3151266,https://www.redfin.com/MO/Saint-Louis/7122-Picadilly-Ave-63143/home/81570103
2702 Indiana Ave,Saint Louis,63118.0,Single Family Residential,June-4-2026,229900,1414.0,False,162.58840169731258,2.0,1.5,1885.0,3898.0,,38.6035419,-90.2215167,https://www.redfin.com/MO/Saint-Louis/2702-Indiana-Ave-63118/home/93697785
5221 Delor St,Saint Louis,63109.0,Single Family Residential,June-4-2026,270000,1204.0,False,224.25249169435216,2.0,1.0,1925.0,3750.0,,38.5832024,-90.2817003,https://www.redfin.com/MO/Saint-Louis/5221-Delor-St-63109/home/93766693
6591 Scanlan Ave,Saint Louis,63139.0,Single Family Residential,June-3-2026,269000,941.0,False,285.86609989373005,2.0,1.5,1923.0,6799.0,,38.6059374,-90.3028841,https://www.redfin.com/MO/Saint-Louis/6591-Scanlan-Ave-63139/home/93742252
3415 Vista Ave,Saint Louis,63104.0,Single Family Residential,June-3-2026,575000,1970.0,False,291.8781725888325,3.0,2.5,2023.0,3171.0,,38.6212934,-90.2344574,https://www.redfin.com/MO/Saint-Louis/3415-Vista-Ave-63104/home/93700940
7200 Lanham Ave,Saint Louis,63143.0,Single Family Residential,June-3-2026,279900,1944.0,False,143.9814814814815,3.0,2.5,1890.0,6812.0,,38.613896,-90.312399,https://www.redfin.com/MO/Saint-Louis/7200-Lanham-Ave-63143/home/93743627
5015 Gerritt Ave,Saint Louis,63116.0,Single Family Residential,June-3-2026,165000,1293.0,False,127.61020881670534,2.0,1.0,1939.0,6359.0,,38.5766221,-90.2588686,https://www.redfin.com/MO/Saint-Louis/5015-Gerritt-Ave-63116/home/62710610
5920 Morganford Rd,Saint Louis,63116.0,Single Family Residential,June-3-2026,194900,1058.0,False,184.21550094517957,2.0,1.5,1936.0,2735.0,,38.5730869,-90.2705799,https://www.redfin.com/MO/Saint-Louis/5920-Morganford-Rd-63116/home/93776115
6020 Potomac St,Saint Louis,63139.0,Single Family Residential,June-3-2026,234900,1843.0,False,127.45523602821487,2.0,1.0,1928.0,4373.0,,38.5983464,-90.2934623,https://www.redfin.com/MO/Saint-Louis/6020-Potomac-St-63139/home/88995357
3956 Connecticut St,Saint Louis,63116.0,Single Family Residential,June-3-2026,349900,1550.0,False,225.74193548387098,3.0,2.0,1917.0,4338.0,,38.6005582,-90.2521075,https://www.redfin.com/MO/Saint-Louis/3956-Connecticut-St-63116/home/93729642
5251 Pernod Ave,Saint Louis,63139.0,Single Family Residential,June-3-2026,235000,1095.0,False,214.6118721461187,3.0,1.0,1941.0,3463.0,,38.5956394,-90.2805289,https://www.redfin.com/MO/Saint-Louis/5251-Pernod-Ave-63139/home/93777338
4222 Flad Ave,Saint Louis,63110.0,Single Family Residential,June-3-2026,400000,1750.0,False,228.57142857142858,4.0,2.0,1910.0,3689.0,,38.612535,-90.2550644,https://www.redfin.com/MO/Saint-Louis/4222-Flad-Ave-63110/home/62764603
4955 Nagel Ave,Saint Louis,63109.0,Single Family Residential,June-3-2026,169900,930.0,False,182.68817204301075,2.0,1.0,1909.0,6721.0,,38.5693589,-90.2888226,https://www.redfin.com/MO/Saint-Louis/4955-Nagel-Ave-63109/home/93758304
3442 Chippewa St,Saint Louis,63118.0,Single Family Residential,June-2-2026,199500,2068.0,False,96.47001934235976,4.0,2.0,1915.0,3175.0,,38.5878403,-90.2422226,https://www.redfin.com/MO/Saint-Louis/3442-Chippewa-St-63118/home/93695359
2801 Missouri Ave,Saint Louis,63118.0,Single Family Residential,June-2-2026,375000,2250.0,False,166.66666666666666,3.0,2.5,1887.0,2243.0,,38.6024306,-90.2214011,https://www.redfin.com/MO/Saint-Louis/2801-Missouri-Ave-63118/home/93677429
5242 Quincy St,Saint Louis,63109.0,Single Family Residential,June-2-2026,194900,836.0,False,233.13397129186603,2.0,1.0,1906.0,3301.0,,38.5716978,-90.2902733,https://www.redfin.com/MO/Saint-Louis/5242-Quincy-St-63109/home/93758225
3139 Mount Pleasant St,Saint Louis,63111.0,Single Family Residential,June-2-2026,175000,1270.0,False,137.79527559055117,3.0,2.0,1894.0,6250.0,,38.5733502,-90.2406581,https://www.redfin.com/MO/Saint-Louis/3139-Mount-Pleasant-St-63111/home/93706190
3710 Berger Ave,Saint Louis,63109.0,Single Family Residential,June-2-2026,270000,1196.0,False,225.752508361204,3.0,2.0,1985.0,4460.0,,38.5970299,-90.3095836,https://www.redfin.com/MO/Saint-Louis/3710-Berger-Ave-63109/home/93779094
7827 Clymer Dr,Saint Louis,63123.0,Single Family Residential,June-2-2026,215000,816.0,False,263.48039215686276,2.0,2.0,1955.0,5597.0,,38.5540933,-90.2797854,https://www.redfin.com/MO/Saint-Louis/7827-Clymer-Dr-63123/home/93784965
5455 Walsh St,Saint Louis,63109.0,Single Family Residential,June-2-2026,349900,2071.0,False,168.95219700627717,3.0,1.5,1935.0,3750.0,,38.582895,-90.2868725,https://www.redfin.com/MO/Saint-Louis/5455-Walsh-St-63109/home/62696031
4441 Oakland Ave,Saint Louis,63110.0,Single Family Residential,June-2-2026,375000,1824.0,False,205.5921052631579,3.0,2.5,1904.0,3249.0,,38.6277453,-90.2602586,https://www.redfin.com/MO/Saint-Louis/4441-Oakland-Ave-63110/home/93751248
6648 Dale Ave,Saint Louis,63139.0,Single Family Residential,June-2-2026,329900,1378.0,False,239.40493468795356,2.0,2.0,1953.0,4900.0,,38.62484,-90.3007841,https://www.redfin.com/MO/Saint-Louis/6648-Dale-Ave-63139/home/93741217
4822 Hamburg Ave,Saint Louis,63123.0,Single Family Residential,June-2-2026,215000,768.0,False,279.9479166666667,2.0,1.0,1952.0,6000.0,,38.5610433,-90.294708,https://www.redfin.com/MO/Saint-Louis/4822-Hamburg-Ave-63123/home/93759311
5746 Pernod Ave,Saint Louis,63139.0,Single Family Residential,June-2-2026,300000,1150.0,False,260.8695652173913,2.0,2.0,1939.0,3959.0,,38.5962694,-90.2905486,https://www.redfin.com/MO/Saint-Louis/5746-Pernod-Ave-63139/home/62717562
3933 Mcdonald Ave,Saint Louis,63116.0,Single Family Residential,June-2-2026,219900,864.0,False,254.51388888888889,2.0,1.0,1952.0,7230.0,,38.5972089,-90.2517913,https://www.redfin.com/MO/Saint-Louis/3933-McDonald-Ave-63116/home/93729377
6028 Potomac St,Saint Louis,63139.0,Single Family Residential,June-2-2026,259000,1910.0,False,135.6020942408377,2.0,2.0,1928.0,4373.0,,38.59837,-90.2937072,https://www.redfin.com/MO/Saint-Louis/6028-Potomac-St-63139/home/62751224
6444 Plateau Ave,Saint Louis,63139.0,Single Family Residential,June-2-2026,199900,795.0,False,251.44654088050314,1.0,1.0,1928.0,4051.0,,38.6227735,-90.2956605,https://www.redfin.com/MO/Saint-Louis/6444-Plateau-Ave-63139/home/93740836
1112 Hornsby Ave,Saint Louis,63147.0,Single Family Residential,June-2-2026,140000,1348.0,False,103.85756676557864,3.0,2.0,1925.0,5593.0,,38.7188769,-90.2359281,https://www.redfin.com/MO/Saint-Louis/1112-Hornsby-Ave-63147/home/93760917
5716 Winona Ave,Saint Louis,63109.0,Single Family Residential,June-2-2026,330000,936.0,False,352.56410256410254,3.0,2.0,1939.0,4373.0,,38.5918226,-90.2900259,https://www.redfin.com/MO/Saint-Louis/5716-Winona-Ave-63109/home/93780869
5252 Botanical Ave,Saint Louis,63110.0,Single Family Residential,June-1-2026,260000,1114.0,False,233.3931777378815,2.0,1.0,1914.0,3423.0,,38.6121622,-90.275624,https://www.redfin.com/MO/Saint-Louis/5252-Botanical-Ave-63110/home/93727589
4978 Odell St,Saint Louis,63139.0,Single Family Residential,June-1-2026,489000,2214.0,False,220.86720867208672,4.0,3.0,1923.0,,,38.6062628,-90.2720161,https://www.redfin.com/MO/Saint-Louis/4978-Odell-St-63139/home/62725667
5828 Pamplin Ave,Saint Louis,63147.0,Single Family Residential,June-1-2026,190000,1075.0,False,176.74418604651163,4.0,2.5,1940.0,5976.0,,38.7105477,-90.2512838,https://www.redfin.com/MO/Saint-Louis/5828-Pamplin-Ave-63147/home/93770356
5717 Lansdowne Ave,Saint Louis,63109.0,Single Family Residential,June-1-2026,265000,900.0,False,294.44444444444446,3.0,1.0,1925.0,3750.0,,38.5895689,-90.2906221,https://www.redfin.com/MO/Saint-Louis/5717-Lansdowne-Ave-63109/home/93752731
3420 Humphrey St,Saint Louis,63118.0,Single Family Residential,June-1-2026,439000,2236.0,False,196.33273703041144,3.0,2.5,1906.0,3811.0,,38.597594,-90.2394386,https://www.redfin.com/MO/Saint-Louis/3420-Humphrey-St-63118/home/93671832
3940 Randall St,Saint Louis,63116.0,Single Family Residential,June-1-2026,165000,1008.0,False,163.6904761904762,3.0,1.0,1925.0,3232.0,,38.5778284,-90.2586357,https://www.redfin.com/MO/Saint-Louis/3940-Randall-St-63116/home/62748904
5712 Floy Ave,Saint Louis,63136.0,Single Family Residential,May-29-2026,62000,966.0,False,64.18219461697723,2.0,1.0,1929.0,4177.0,,38.7104229,-90.2555149,https://www.redfin.com/MO/Saint-Louis/5712-Floy-Ave-63136/home/93765406
2636 Hereford St,Saint Louis,63139.0,Single Family Residential,May-29-2026,205000,1873.0,False,109.45008008542445,4.0,2.5,1977.0,3876.0,,38.6095904,-90.2721925,https://www.redfin.com/MO/Saint-Louis/2636-Hereford-St-63139/home/93727617
4546 Arco Ave,Saint Louis,63110.0,Single Family Residential,May-29-2026,489900,2760.0,False,177.5,3.0,2.5,1897.0,3249.0,,38.6288524,-90.2628592,https://www.redfin.com/MO/Saint-Louis/4546-Arco-Ave-63110/home/93749278
1226 Sidney St,Saint Louis,63104.0,Single Family Residential,May-29-2026,207500,1230.0,False,168.6991869918699,2.0,1.0,1890.0,1659.0,,38.602156,-90.213253,https://www.redfin.com/MO/Saint-Louis/1226-Sidney-St-63104/home/93686652
4110 Westminster Pl,Saint Louis,63108.0,Townhouse,May-29-2026,198000,1216.0,False,162.82894736842104,2.0,2.0,1989.0,3484.0,,38.6423927,-90.2451796,https://www.redfin.com/MO/Saint-Louis/4110-Westminster-Pl-63108/home/93786769
3724 Bamberger Ave,Saint Louis,63116.0,Single Family Residential,May-29-2026,110000,1069.0,False,102.8999064546305,3.0,2.0,1921.0,4795.0,,38.5894552,-90.2493439,https://www.redfin.com/MO/Saint-Louis/3724-Bamberger-Ave-63116/home/62692922
5962 S Cuba Ct,Saint Louis,63139.0,Single Family Residential,May-29-2026,259900,1175.0,False,221.19148936170214,2.0,1.5,1926.0,4373.0,,38.607733,-90.289358,https://www.redfin.com/MO/Saint-Louis/5962-S-Cuba-Ct-63139/home/93775539
3729 Upton St,Saint Louis,63116.0,Single Family Residential,May-29-2026,181500,1050.0,False,172.85714285714286,3.0,1.0,1908.0,7902.0,,38.556777,-90.2692117,https://www.redfin.com/MO/Saint-Louis/3729-Upton-St-63116/home/93712148
5620 Bischoff Ave,Saint Louis,63110.0,Single Family Residential,May-29-2026,359900,1228.0,False,293.07817589576547,3.0,2.0,1950.0,4552.0,,38.6159069,-90.2815167,https://www.redfin.com/MO/Saint-Louis/5620-Bischoff-Ave-63110/home/62739721
3718 S Spring Ave,Saint Louis,63116.0,Single Family Residential,May-29-2026,110000,1071.0,False,102.7077497665733,3.0,2.0,1922.0,4726.0,,38.5899856,-90.2480606,https://www.redfin.com/MO/Saint-Louis/3718-S-Spring-Ave-63116/home/93730228
3408 Winnebago St,Saint Louis,63118.0,Single Family Residential,May-29-2026,229500,1746.0,False,131.44329896907217,3.0,2.5,1908.0,3750.0,,38.5895222,-90.2407363,https://www.redfin.com/MO/Saint-Louis/3408-Winnebago-St-63118/home/93695337
6118 Newport Ave,Saint Louis,63116.0,Single Family Residential,May-29-2026,199900,858.0,False,232.983682983683,2.0,1.0,1928.0,3393.0,,38.5707079,-90.2699713,https://www.redfin.com/MO/Saint-Louis/6118-Newport-Ave-63116/home/62732448
6409 Sutherland Ave,Saint Louis,63109.0,Single Family Residential,May-29-2026,533888,2420.0,False,220.61487603305784,4.0,3.0,1941.0,5623.0,,38.5915278,-90.3004873,https://www.redfin.com/MO/Saint-Louis/6409-Sutherland-Ave-63109/home/93780027
6156 Louisiana Ave,Saint Louis,63111.0,Single Family Residential,May-29-2026,200000,1455.0,False,137.4570446735395,2.0,1.5,1948.0,4020.0,,38.5628792,-90.2561916,https://www.redfin.com/MO/Saint-Louis/6156-Louisiana-Ave-63111/home/93709515
6650 Odell St,Saint Louis,63139.0,Single Family Residential,May-28-2026,268000,1200.0,False,223.33333333333334,2.0,1.0,1926.0,5545.0,,38.6100309,-90.3027682,https://www.redfin.com/MO/Saint-Louis/6650-Odell-St-63139/home/93743853
4862 Goethe Ave,Saint Louis,63116.0,Single Family Residential,May-28-2026,189900,800.0,False,237.375,2.0,1.0,1922.0,3750.0,,38.5783072,-90.2807379,https://www.redfin.com/MO/Saint-Louis/4862-Goethe-Ave-63116/home/93763271
3817 Childress Ave,Saint Louis,63109.0,Single Family Residential,May-28-2026,315000,1575.0,False,200.0,2.0,2.0,1927.0,4199.0,,38.5952093,-90.3002936,https://www.redfin.com/MO/Saint-Louis/3817-Childress-Ave-63109/home/62726699
819 Portland Ter,Saint Louis,63147.0,Single Family Residential,May-28-2026,60000,936.0,False,64.1025641025641,2.0,1.0,1948.0,4438.0,,38.7256108,-90.228845,https://www.redfin.com/MO/Saint-Louis/819-Portland-Ter-63147/home/93783298
4227 Prather Ave,Saint Louis,63109.0,Single Family Residential,May-28-2026,385000,2248.0,False,171.26334519572953,3.0,1.5,1940.0,5344.0,,38.5930403,-90.3072254,https://www.redfin.com/MO/Saint-Louis/4227-Prather-Ave-63109/home/93769781
4465 W Pine Blvd #18,Saint Louis,63108.0,Townhouse,May-28-2026,474000,2090.0,False,226.79425837320574,3.0,2.5,1985.0,,,38.6411633,-90.2568705,https://www.redfin.com/MO/Saint-Louis/4465-W-Pine-Blvd-63108/unit-18/home/93724918
1371 Louisville Ave,Saint Louis,63139.0,Single Family Residential,May-28-2026,149900,889.0,False,168.6164229471316,3.0,1.0,1924.0,7679.0,,38.6256705,-90.2983776,https://www.redfin.com/MO/Saint-Louis/1371-Louisville-Ave-63139/home/62710958
6201 Oleatha Ave,Saint Louis,63139.0,Single Family Residential,May-28-2026,399000,2007.0,False,198.80418535127055,3.0,2.5,1940.0,4373.0,,38.5980151,-90.295253,https://www.redfin.com/MO/Saint-Louis/6201-Oleatha-Ave-63139/home/62718380
5633 Walsh St,Saint Louis,63109.0,Single Family Residential,May-28-2026,265000,1104.0,False,240.03623188405797,2.0,1.0,1935.0,3750.0,,38.5832539,-90.2902456,https://www.redfin.com/MO/Saint-Louis/5633-Walsh-St-63109/home/62767315
5007 Alabama Ave,Saint Louis,63111.0,Single Family Residential,May-28-2026,157500,1096.0,False,143.70437956204378,2.0,1.0,1905.0,4199.0,,38.5700572,-90.2458496,https://www.redfin.com/MO/Saint-Louis/5007-Alabama-Ave-63111/home/93707892
10 Manhattan Mews,Saint Louis,63108.0,Townhouse,May-28-2026,345000,1248.0,False,276.4423076923077,2.0,2.5,1985.0,1934.0,,38.638731,-90.252494,https://www.redfin.com/MO/Saint-Louis/10-Manhattan-Mews-63108/home/62720229
5450 Dresden Ave,Saint Louis,63116.0,Single Family Residential,May-28-2026,150000,829.0,False,180.94089264173704,2.0,1.0,1907.0,3358.0,,38.5782785,-90.2742634,https://www.redfin.com/MO/Saint-Louis/5450-Dresden-Ave-63116/home/62711780
3903 Prather Ave,Saint Louis,63109.0,Single Family Residential,May-28-2026,400000,1215.0,False,329.2181069958848,4.0,2.5,1940.0,7122.0,,38.5953286,-90.3068264,https://www.redfin.com/MO/Saint-Louis/3903-Prather-Ave-63109/home/93769756
5947 Summit Pl,Saint Louis,63147.0,Single Family Residential,May-28-2026,47900,1956.0,False,24.48875255623722,2.0,1.5,1926.0,3301.0,,38.7124259,-90.2479934,https://www.redfin.com/MO/Saint-Louis/5947-Summit-Pl-63147/home/93770503
2258 S Jefferson Ave,Saint Louis,63104.0,Single Family Residential,May-28-2026,365000,1768.0,False,206.44796380090497,3.0,2.5,2025.0,2700.0,,38.6083751,-90.2219347,https://www.redfin.com/MO/Saint-Louis/2258-S-Jefferson-Ave-63104/home/93690918
7413 Ray Ave,Saint Louis,63116.0,Single Family Residential,May-27-2026,219000,1317.0,False,166.2870159453303,3.0,2.0,1955.0,5401.0,,38.560109,-90.2798298,https://www.redfin.com/MO/Saint-Louis/7413-Ray-Ave-63116/home/93784358
6635 Arsenal St,Saint Louis,63139.0,Single Family Residential,May-27-2026,90000,806.0,False,111.66253101736973,3.0,1.0,1913.0,4878.0,,38.6085174,-90.3024846,https://www.redfin.com/MO/Saint-Louis/6635-Arsenal-St-63139/home/93741807
6453 Colletta Dr,Saint Louis,63139.0,Single Family Residential,May-27-2026,200000,1440.0,False,138.88888888888889,3.0,1.0,1955.0,3441.0,,38.6142474,-90.2982921,https://www.redfin.com/MO/Saint-Louis/6453-Colletta-Dr-63139/home/93784581
5405 Michigan Ave,Saint Louis,63111.0,Single Family Residential,May-27-2026,149000,2031.0,False,73.36287543082226,2.0,1.5,1910.0,7100.0,,38.5651569,-90.244076,https://www.redfin.com/MO/Saint-Louis/5405-Michigan-Ave-63111/home/62711080
6553 Lindenwood Ave,Saint Louis,63109.0,Single Family Residential,May-27-2026,389000,1783.0,False,218.17162086371283,4.0,2.0,1940.0,4268.0,,38.5953495,-90.303246,https://www.redfin.com/MO/Saint-Louis/6553-Lindenwood-Pl-63109/home/93775143
3426 Nebraska Ave,Saint Louis,63118.0,Single Family Residential,May-27-2026,159900,1100.0,False,145.36363636363637,3.0,1.5,1971.0,3175.0,,38.5932515,-90.2322596,https://www.redfin.com/MO/Saint-Louis/3426-Nebraska-Ave-63118/home/93694320
6215 Southland Ave,Saint Louis,63109.0,Single Family Residential,May-27-2026,315000,1165.0,False,270.3862660944206,2.0,2.0,1952.0,6599.0,,38.5757405,-90.2957835,https://www.redfin.com/MO/Saint-Louis/6215-Southland-Ave-63109/home/62732882
1338 Fairmount Ct,Saint Louis,63139.0,Single Family Residential,May-27-2026,179000,792.0,False,226.010101010101,2.0,1.0,1946.0,4290.0,,38.6266722,-90.2996388,https://www.redfin.com/MO/Saint-Louis/1338-Fairmount-Ct-63139/home/62717950
3241 Geyer Ave,Saint Louis,63104.0,Single Family Residential,May-27-2026,535000,2269.0,False,235.78669017188187,4.0,2.5,1907.0,4373.0,,38.6147805,-90.2342555,https://www.redfin.com/MO/Saint-Louis/3241-Geyer-Ave-63104/home/93689578
4151 Quincy St,Saint Louis,63116.0,Single Family Residential,May-27-2026,135000,1500.0,False,90.0,2.0,1.0,1923.0,4199.0,,38.5650988,-90.2769112,https://www.redfin.com/MO/Saint-Louis/4151-Quincy-St-63116/home/93772878
2637 Pearl Ave,Saint Louis,63139.0,Single Family Residential,May-26-2026,450000,2128.0,False,211.46616541353384,3.0,3.0,2007.0,,,38.6105029,-90.2822729,https://www.redfin.com/MO/Saint-Louis/2637-Pearl-Ave-63139/home/103203201
5616 Milentz Ave,Saint Louis,63109.0,Single Family Residential,May-26-2026,219900,987.0,False,222.79635258358664,2.0,1.0,1927.0,4373.0,,38.5793331,-90.290362,https://www.redfin.com/MO/Saint-Louis/5616-Milentz-Ave-63109/home/93771372
4252 Gertrude Ave,Saint Louis,63116.0,Single Family Residential,May-26-2026,289900,1730.0,False,167.5722543352601,4.0,2.0,1931.0,4900.0,,38.5765551,-90.2677517,https://www.redfin.com/MO/Saint-Louis/4252-Gertrude-Ave-63116/home/93781035
5133 Goethe Ave,Saint Louis,63109.0,Single Family Residential,May-26-2026,298000,1903.0,False,156.59485023646874,2.0,2.0,1925.0,3811.0,,38.5798567,-90.2833023,https://www.redfin.com/MO/Saint-Louis/5133-Goethe-Ave-63109/home/93769447
3000 California Ave,Saint Louis,63118.0,Single Family Residential,May-26-2026,280000,1872.0,False,149.57264957264957,3.0,2.5,1913.0,6529.0,,38.6010718,-90.2283364,https://www.redfin.com/MO/Saint-Louis/3000-California-Ave-63118/home/93699315
5753 Lindenwood Ave,Saint Louis,63109.0,Single Family Residential,May-26-2026,374900,1638.0,False,228.87667887667888,3.0,2.0,1937.0,4800.0,,38.5941839,-90.2911186,https://www.redfin.com/MO/Saint-Louis/5753-Lindenwood-Ave-63109/home/93780908
3927 Weber Rd,Saint Louis,63123.0,Single Family Residential,May-26-2026,239900,2248.0,False,106.7170818505338,5.0,2.0,1957.0,3902.0,,38.5524771,-90.2805982,https://www.redfin.com/MO/Saint-Louis/3927-Weber-Rd-63123/home/93785639
4448 Itaska St,Saint Louis,63116.0,Single Family Residential,May-26-2026,195000,1200.0,False,162.5,3.0,2.0,1911.0,3750.0,,38.5841594,-90.2710827,https://www.redfin.com/MO/Saint-Louis/4448-Itaska-St-63116/home/62751687
5034 Ray Ave,Saint Louis,63116.0,Single Family Residential,May-26-2026,165000,800.0,False,206.25,3.0,1.5,1918.0,3750.0,,38.5782695,-90.2632252,https://www.redfin.com/MO/Saint-Louis/5034-Ray-Ave-63116/home/93767090
3332 Nebraska Ave,Saint Louis,63118.0,Single Family Residential,May-26-2026,140000,1732.0,False,80.83140877598153,3.0,2.0,1895.0,3175.0,,38.594966,-90.2319117,https://www.redfin.com/MO/Saint-Louis/3332-Nebraska-Ave-63118/home/93693671
4113 Hartford St,St. Louis,63116.0,Single Family Residential,May-22-2026,350000,1410.0,False,248.22695035460993,3.0,2.5,1909.0,,,38.6033658,-90.255714,https://www.redfin.com/MO/St-Louis/4113-Hartford-St-63116/home/201215071
1200 Mackay Pl,Saint Louis,63104.0,Townhouse,May-22-2026,275000,1500.0,False,183.33333333333334,3.0,2.0,1883.0,1411.0,,38.6197646,-90.2156549,https://www.redfin.com/MO/Saint-Louis/1200-Mackay-Pl-63104/home/93701226
2332 Hickory St,Saint Louis,63104.0,Single Family Residential,May-22-2026,274900,1620.0,False,169.69135802469137,3.0,2.0,1986.0,3555.0,,38.6199803,-90.2184702,https://www.redfin.com/MO/Saint-Louis/2332-Hickory-St-63104/home/93700594
1408 E Linton Ave,Saint Louis,63107.0,Single Family Residential,May-22-2026,100000,2040.0,False,49.01960784313726,4.0,1.5,1913.0,3541.0,,38.676655,-90.2091516,https://www.redfin.com/MO/Saint-Louis/1408-E-Linton-Ave-63107/home/93713184
3968 Schiller Pl,Saint Louis,63116.0,Single Family Residential,May-22-2026,124900,1268.0,False,98.50157728706624,1.0,1.0,1925.0,3223.0,,38.5745427,-90.2617236,https://www.redfin.com/MO/Saint-Louis/3968-Schiller-Pl-63116/home/93781153
4242 Olive St,Saint Louis,63108.0,Townhouse,May-22-2026,489000,2664.0,False,183.55855855855856,3.0,3.5,2004.0,4268.0,,38.6447147,-90.2477233,https://www.redfin.com/MO/Saint-Louis/4242-Olive-St-63108/home/93673031
8554 Drury Ln,Saint Louis,63147.0,Single Family Residential,May-22-2026,159900,1196.0,False,133.69565217391303,3.0,1.5,1931.0,7583.0,,38.7146632,-90.2456277,https://www.redfin.com/MO/Saint-Louis/8554-Drury-Ln-63147/home/93732326
6414 Center Ct,Saint Louis,63116.0,Single Family Residential,May-22-2026,175000,1011.0,False,173.09594460929773,2.0,1.0,1949.0,4107.0,,38.5746388,-90.2819205,https://www.redfin.com/MO/Saint-Louis/6414-Center-Ct-63116/home/93779360
6220 Minnesota Ave,Saint Louis,63111.0,Single Family Residential,May-22-2026,119900,1056.0,False,113.54166666666667,3.0,2.0,1958.0,5144.0,,38.5582466,-90.2485688,https://www.redfin.com/MO/Saint-Louis/6220-Minnesota-Ave-63111/home/85025438
